# started on Fri Feb  3 11:02:22 2023

     0.500562050;29.90;Joules;power/energy-pkg/;500632809;100.00;;
     0.500562050;3.65;Joules;power/energy-ram/;500631906;100.00;;
     1.001302598;27.69;Joules;power/energy-pkg/;500728260;100.00;;
     1.001302598;3.71;Joules;power/energy-ram/;500727854;100.00;;
     1.501969400;17.43;Joules;power/energy-pkg/;500658217;100.00;;
     1.501969400;3.37;Joules;power/energy-ram/;500657449;100.00;;
     2.002632312;18.85;Joules;power/energy-pkg/;500666037;100.00;;
     2.002632312;3.54;Joules;power/energy-ram/;500666972;100.00;;
     2.503654228;17.42;Joules;power/energy-pkg/;501014823;100.00;;
     2.503654228;3.43;Joules;power/energy-ram/;501014025;100.00;;
     3.004313369;19.28;Joules;power/energy-pkg/;500661219;100.00;;
     3.004313369;3.55;Joules;power/energy-ram/;500662362;100.00;;
     3.504981541;17.37;Joules;power/energy-pkg/;500658732;100.00;;
     3.504981541;3.42;Joules;power/energy-ram/;500657764;100.00;;
     4.005632051;18.70;Joules;power/energy-pkg/;500653677;100.00;;
     4.005632051;3.54;Joules;power/energy-ram/;500654494;100.00;;
     4.506294130;17.31;Joules;power/energy-pkg/;500653538;100.00;;
     4.506294130;3.48;Joules;power/energy-ram/;500652443;100.00;;
     5.006945431;19.07;Joules;power/energy-pkg/;500657857;100.00;;
     5.006945431;3.44;Joules;power/energy-ram/;500659205;100.00;;
     5.507643516;17.46;Joules;power/energy-pkg/;500686071;100.00;;
     5.507643516;3.42;Joules;power/energy-ram/;500685029;100.00;;
     6.008301312;18.69;Joules;power/energy-pkg/;500661174;100.00;;
     6.008301312;3.60;Joules;power/energy-ram/;500661604;100.00;;
     6.508964752;17.38;Joules;power/energy-pkg/;500654357;100.00;;
     6.508964752;3.54;Joules;power/energy-ram/;500653754;100.00;;
     7.009618276;18.96;Joules;power/energy-pkg/;500656596;100.00;;
     7.009618276;3.56;Joules;power/energy-ram/;500657641;100.00;;
     7.510282469;17.36;Joules;power/energy-pkg/;500654742;100.00;;
     7.510282469;3.42;Joules;power/energy-ram/;500653839;100.00;;
     8.010933592;18.70;Joules;power/energy-pkg/;500656034;100.00;;
     8.010933592;3.56;Joules;power/energy-ram/;500656546;100.00;;
     8.511603003;17.37;Joules;power/energy-pkg/;500658903;100.00;;
     8.511603003;3.48;Joules;power/energy-ram/;500658482;100.00;;
     9.012253233;19.04;Joules;power/energy-pkg/;500654985;100.00;;
     9.012253233;3.51;Joules;power/energy-ram/;500655379;100.00;;
     9.512919465;17.17;Joules;power/energy-pkg/;500656972;100.00;;
     9.512919465;3.48;Joules;power/energy-ram/;500655962;100.00;;
    10.013570263;18.69;Joules;power/energy-pkg/;500653011;100.00;;
    10.013570263;3.53;Joules;power/energy-ram/;500654366;100.00;;
    10.514235498;17.43;Joules;power/energy-pkg/;500657059;100.00;;
    10.514235498;3.55;Joules;power/energy-ram/;500656629;100.00;;
    11.014903168;18.75;Joules;power/energy-pkg/;500670394;100.00;;
    11.014903168;3.54;Joules;power/energy-ram/;500670834;100.00;;
    11.515567842;17.31;Joules;power/energy-pkg/;500655783;100.00;;
    11.515567842;3.53;Joules;power/energy-ram/;500655085;100.00;;
    12.016219169;19.11;Joules;power/energy-pkg/;500655157;100.00;;
    12.016219169;3.53;Joules;power/energy-ram/;500655415;100.00;;
    12.516883985;17.40;Joules;power/energy-pkg/;500656474;100.00;;
    12.516883985;3.41;Joules;power/energy-ram/;500656969;100.00;;
    13.017537689;19.16;Joules;power/energy-pkg/;500656437;100.00;;
    13.017537689;3.54;Joules;power/energy-ram/;500655980;100.00;;
    13.518206810;17.36;Joules;power/energy-pkg/;500660461;100.00;;
    13.518206810;3.44;Joules;power/energy-ram/;500660619;100.00;;
    14.018861313;18.65;Joules;power/energy-pkg/;500657007;100.00;;
    14.018861313;3.56;Joules;power/energy-ram/;500656938;100.00;;
    14.519530811;17.37;Joules;power/energy-pkg/;500660384;100.00;;
    14.519530811;3.49;Joules;power/energy-ram/;500660029;100.00;;
    15.020182155;18.94;Joules;power/energy-pkg/;500655846;100.00;;
    15.020182155;3.47;Joules;power/energy-ram/;500656215;100.00;;
    15.520851847;17.25;Joules;power/energy-pkg/;500658894;100.00;;
    15.520851847;3.51;Joules;power/energy-ram/;500658327;100.00;;
    16.021527813;18.79;Joules;power/energy-pkg/;500681392;100.00;;
    16.021527813;3.49;Joules;power/energy-ram/;500681849;100.00;;
    16.522195156;17.39;Joules;power/energy-pkg/;500658654;100.00;;
    16.522195156;3.50;Joules;power/energy-ram/;500658429;100.00;;
    17.022850195;19.27;Joules;power/energy-pkg/;500657174;100.00;;
    17.022850195;3.49;Joules;power/energy-ram/;500657749;100.00;;
    17.523518769;17.39;Joules;power/energy-pkg/;500660072;100.00;;
    17.523518769;3.35;Joules;power/energy-ram/;500659674;100.00;;
    18.024172300;18.82;Joules;power/energy-pkg/;500656966;100.00;;
    18.024172300;3.50;Joules;power/energy-ram/;500657117;100.00;;
    18.524836463;17.38;Joules;power/energy-pkg/;500655431;100.00;;
    18.524836463;3.43;Joules;power/energy-ram/;500655380;100.00;;
    19.025491575;18.83;Joules;power/energy-pkg/;500657329;100.00;;
    19.025491575;3.48;Joules;power/energy-ram/;500657504;100.00;;
