# started on Thu Apr 25 15:43:48 2024

     0.200229420;16.12;Joules;power/energy-pkg/;200265494;100.00;;
     0.200229420;2.30;Joules;power/energy-ram/;200267823;100.00;;
     0.400599728;15.99;Joules;power/energy-pkg/;200367624;100.00;;
     0.400599728;2.31;Joules;power/energy-ram/;200367850;100.00;;
     0.600947223;15.98;Joules;power/energy-pkg/;200352835;100.00;;
     0.600947223;2.29;Joules;power/energy-ram/;200352344;100.00;;
     0.801303092;15.84;Joules;power/energy-pkg/;200357379;100.00;;
     0.801303092;2.30;Joules;power/energy-ram/;200357430;100.00;;
     1.001651985;15.89;Joules;power/energy-pkg/;200346970;100.00;;
     1.001651985;2.31;Joules;power/energy-ram/;200347192;100.00;;
     1.201994047;15.91;Joules;power/energy-pkg/;200340449;100.00;;
     1.201994047;2.30;Joules;power/energy-ram/;200340469;100.00;;
     1.402327006;15.81;Joules;power/energy-pkg/;200338163;100.00;;
     1.402327006;2.30;Joules;power/energy-ram/;200337930;100.00;;
     1.602674247;16.14;Joules;power/energy-pkg/;200347454;100.00;;
     1.602674247;2.30;Joules;power/energy-ram/;200347940;100.00;;
     1.803008253;15.82;Joules;power/energy-pkg/;200333140;100.00;;
     1.803008253;2.31;Joules;power/energy-ram/;200332759;100.00;;
     2.003342488;15.81;Joules;power/energy-pkg/;200338152;100.00;;
     2.003342488;2.30;Joules;power/energy-ram/;200338117;100.00;;
     2.203623200;15.96;Joules;power/energy-pkg/;200282221;100.00;;
     2.203623200;2.31;Joules;power/energy-ram/;200282541;100.00;;
     2.403975127;15.89;Joules;power/energy-pkg/;200352330;100.00;;
     2.403975127;2.30;Joules;power/energy-ram/;200351953;100.00;;
     2.604324403;15.83;Joules;power/energy-pkg/;200351367;100.00;;
     2.604324403;2.29;Joules;power/energy-ram/;200351397;100.00;;
     2.804677848;15.84;Joules;power/energy-pkg/;200353385;100.00;;
     2.804677848;2.30;Joules;power/energy-ram/;200353259;100.00;;
     3.005029095;15.85;Joules;power/energy-pkg/;200352024;100.00;;
     3.005029095;2.30;Joules;power/energy-ram/;200352152;100.00;;
     3.205371286;15.85;Joules;power/energy-pkg/;200344230;100.00;;
     3.205371286;2.30;Joules;power/energy-ram/;200344195;100.00;;
     3.405721488;16.01;Joules;power/energy-pkg/;200351510;100.00;;
     3.405721488;2.31;Joules;power/energy-ram/;200351742;100.00;;
     3.606065230;16.06;Joules;power/energy-pkg/;200347679;100.00;;
     3.606065230;2.38;Joules;power/energy-ram/;200348530;100.00;;
     3.806435469;15.89;Joules;power/energy-pkg/;200368057;100.00;;
     3.806435469;2.30;Joules;power/energy-ram/;200367257;100.00;;
     4.006790951;15.89;Joules;power/energy-pkg/;200354982;100.00;;
     4.006790951;2.31;Joules;power/energy-ram/;200354622;100.00;;
     4.207129879;15.77;Joules;power/energy-pkg/;200339783;100.00;;
     4.207129879;2.30;Joules;power/energy-ram/;200340215;100.00;;
     4.407481936;15.85;Joules;power/energy-pkg/;200354376;100.00;;
     4.407481936;2.29;Joules;power/energy-ram/;200353960;100.00;;
     4.607825840;16.30;Joules;power/energy-pkg/;200340872;100.00;;
     4.607825840;2.38;Joules;power/energy-ram/;200341499;100.00;;
     4.808147888;15.85;Joules;power/energy-pkg/;200324418;100.00;;
     4.808147888;2.30;Joules;power/energy-ram/;200324269;100.00;;
     5.008475333;15.76;Joules;power/energy-pkg/;200328738;100.00;;
     5.008475333;2.29;Joules;power/energy-ram/;200328724;100.00;;
     5.208827266;15.92;Joules;power/energy-pkg/;200355410;100.00;;
     5.208827266;2.31;Joules;power/energy-ram/;200355041;100.00;;
     5.409154899;16.25;Joules;power/energy-pkg/;200325343;100.00;;
     5.409154899;2.39;Joules;power/energy-ram/;200325634;100.00;;
     5.609497042;16.04;Joules;power/energy-pkg/;200346739;100.00;;
     5.609497042;2.29;Joules;power/energy-ram/;200346297;100.00;;
     5.809845961;15.95;Joules;power/energy-pkg/;200350209;100.00;;
     5.809845961;2.31;Joules;power/energy-ram/;200350415;100.00;;
     6.010178763;15.77;Joules;power/energy-pkg/;200330647;100.00;;
     6.010178763;2.30;Joules;power/energy-ram/;200330637;100.00;;
     6.210511355;15.94;Joules;power/energy-pkg/;200333305;100.00;;
     6.210511355;2.31;Joules;power/energy-ram/;200333696;100.00;;
     6.410880190;16.19;Joules;power/energy-pkg/;200369810;100.00;;
     6.410880190;2.40;Joules;power/energy-ram/;200368941;100.00;;
     6.611196857;16.25;Joules;power/energy-pkg/;200320094;100.00;;
     6.611196857;2.31;Joules;power/energy-ram/;200320978;100.00;;
     6.811525057;15.88;Joules;power/energy-pkg/;200326386;100.00;;
     6.811525057;2.30;Joules;power/energy-ram/;200326364;100.00;;
     7.011882203;15.95;Joules;power/energy-pkg/;200362121;100.00;;
     7.011882203;2.31;Joules;power/energy-ram/;200361633;100.00;;
     7.212215571;15.74;Joules;power/energy-pkg/;200333441;100.00;;
     7.212215571;2.29;Joules;power/energy-ram/;200333523;100.00;;
     7.412568873;15.90;Joules;power/energy-pkg/;200357992;100.00;;
     7.412568873;2.31;Joules;power/energy-ram/;200357844;100.00;;
     7.612927337;15.77;Joules;power/energy-pkg/;200358527;100.00;;
     7.612927337;2.30;Joules;power/energy-ram/;200358544;100.00;;
