# started on Tue Dec  6 12:25:22 2022

     0.500545744;51.35;Joules;power/energy-pkg/;500585247;100.00;;
     0.500545744;5.38;Joules;power/energy-ram/;500586636;100.00;;
     1.001239519;23.76;Joules;power/energy-pkg/;500696686;100.00;;
     1.001239519;3.55;Joules;power/energy-ram/;500697226;100.00;;
     1.501538319;29.30;Joules;power/energy-pkg/;500319594;100.00;;
     1.501538319;5.31;Joules;power/energy-ram/;500316412;100.00;;
     2.002153259;41.07;Joules;power/energy-pkg/;500589463;100.00;;
     2.002153259;5.54;Joules;power/energy-ram/;500590302;100.00;;
     2.502811962;41.31;Joules;power/energy-pkg/;500685635;100.00;;
     2.502811962;5.49;Joules;power/energy-ram/;500685263;100.00;;
     3.003474137;33.83;Joules;power/energy-pkg/;500635246;100.00;;
     3.003474137;4.78;Joules;power/energy-ram/;500637975;100.00;;
     3.504152464;27.12;Joules;power/energy-pkg/;500690686;100.00;;
     3.504152464;4.74;Joules;power/energy-ram/;500688200;100.00;;
     4.004777688;43.55;Joules;power/energy-pkg/;500631507;100.00;;
     4.004777688;5.94;Joules;power/energy-ram/;500631195;100.00;;
     4.505410086;43.86;Joules;power/energy-pkg/;500590538;100.00;;
     4.505410086;5.73;Joules;power/energy-ram/;500590969;100.00;;
     5.005535446;43.73;Joules;power/energy-pkg/;500124306;100.00;;
     5.005535446;5.76;Joules;power/energy-ram/;500124047;100.00;;
     5.506131738;34.74;Joules;power/energy-pkg/;500605914;100.00;;
     5.506131738;5.44;Joules;power/energy-ram/;500607878;100.00;;
     6.006766927;34.99;Joules;power/energy-pkg/;500621554;100.00;;
     6.006766927;5.40;Joules;power/energy-ram/;500619456;100.00;;
     6.507359240;44.56;Joules;power/energy-pkg/;500638059;100.00;;
     6.507359240;5.77;Joules;power/energy-ram/;500639991;100.00;;
     7.008039935;39.88;Joules;power/energy-pkg/;500650202;100.00;;
     7.008039935;5.80;Joules;power/energy-ram/;500651177;100.00;;
     7.508709567;28.48;Joules;power/energy-pkg/;500664868;100.00;;
     7.508709567;5.31;Joules;power/energy-ram/;500663320;100.00;;
     8.009380001;28.56;Joules;power/energy-pkg/;500671747;100.00;;
     8.009380001;4.67;Joules;power/energy-ram/;500673599;100.00;;
     8.510062724;27.31;Joules;power/energy-pkg/;500676529;100.00;;
