61.500277248;49.0;1.6794184715544722e+18
62.508425216;52.0;1.6794184725626202e+18
63.516772352;51.0;1.6794184735709673e+18
64.52493824;51.0;1.6794184745791332e+18
65.53281664;51.0;1.6794184755870116e+18
66.540744192;48.0;1.6794184765949391e+18
67.548590592;48.0;1.6794184776027855e+18
68.55669248;48.0;1.6794184786108874e+18
69.564410368;48.0;1.6794184796186053e+18
70.57281792;47.0;1.6794184806270129e+18
71.580635904;47.0;1.6794184816348308e+18
72.588590848;47.0;1.6794184826427858e+18
73.596651264;48.0;1.6794184836508462e+18
74.604237312;48.0;1.6794184846584323e+18
75.612486912;47.0;1.6794184856666819e+18
76.620712448;47.0;1.6794184866749074e+18
77.628455424;47.0;1.6794184876826504e+18
78.636608;47.0;1.679418488690803e+18
79.64459648;46.0;1.6794184896987914e+18
80.652710144;46.0;1.679418490706905e+18
81.660663296;46.0;1.6794184917148582e+18
82.668572928;49.0;1.679418492722768e+18
83.676690944;49.0;1.679418493730886e+18
84.68452864;51.0;1.6794184947387236e+18
85.692386304;51.0;1.6794184957465812e+18
86.70006144;51.0;1.6794184967542564e+18
87.704568064;51.0;1.679418497758763e+18
88.712585472;51.0;1.6794184987667804e+18
89.720210176;51.0;1.679418499774405e+18
90.728112384;50.0;1.6794185007823073e+18
91.736324096;49.0;1.679418501790519e+18
92.744571904;48.0;1.6794185027987668e+18
93.7523968;48.0;1.6794185038065917e+18
94.760283392;48.0;1.6794185048144783e+18
95.768783104;48.0;1.679418505822978e+18
96.776638976;47.0;1.679418506830834e+18
97.784552192;48.0;1.6794185078387471e+18
98.79263616;48.0;1.679418508846831e+18
99.800774912;47.0;1.6794185098549699e+18
100.808429568;47.0;1.6794185108626245e+18
101.816490496;50.0;1.6794185118706854e+18
102.825368576;48.0;1.6794185128795635e+18
103.832987136;48.0;1.679418513887182e+18
104.8406208;47.0;1.6794185148948157e+18
105.848764672;49.0;1.6794185159029596e+18
106.856452864;49.0;1.6794185169106478e+18
107.864711168;49.0;1.679418517918906e+18
108.872890368;49.0;1.6794185189270853e+18
109.880725248;51.0;1.6794185199349202e+18
110.885839104;50.0;1.679418520940034e+18
111.893233408;50.0;1.6794185219474284e+18
112.899039744;49.0;1.6794185229532347e+18
113.905820416;49.0;1.6794185239600154e+18
114.913416704;49.0;1.6794185249676116e+18
115.921189632;49.0;1.6794185259753846e+18
116.929024256;49.0;1.6794185269832192e+18
117.9367872;49.0;1.6794185279909821e+18
118.944613632;51.0;1.6794185289988086e+18
119.952485632;49.0;1.6794185300066806e+18
120.960207104;49.0;1.679418531014402e+18
121.968381952;47.0;1.679418532022577e+18
122.976384;48.0;1.679418533030579e+18
123.984617472;47.0;1.6794185340388124e+18
124.992731904;46.0;1.6794185350469268e+18
126.000673792;45.0;1.6794185360548687e+18
127.008735744;48.0;1.6794185370629307e+18
128.01625984;49.0;1.6794185380704548e+18
129.021757184;49.0;1.679418539075952e+18
130.027875072;49.0;1.67941854008207e+18
131.0365952;49.0;1.6794185410907901e+18
132.044147968;49.0;1.679418542098343e+18
133.052827904;48.0;1.6794185431070228e+18
134.060900352;48.0;1.6794185441150953e+18
135.068676352;48.0;1.6794185451228713e+18
136.076598272;49.0;1.6794185461307932e+18
137.084657664;49.0;1.6794185471388526e+18
138.092689664;48.0;1.6794185481468846e+18
139.100950272;49.0;1.6794185491551452e+18
140.108907008;48.0;1.679418550163102e+18
141.116500992;49.0;1.679418551170696e+18
142.124437248;48.0;1.6794185521786322e+18
143.132459264;47.0;1.6794185531866542e+18
144.14046592;48.0;1.6794185541946609e+18
145.148696576;48.0;1.6794185552028915e+18
146.15678208;48.0;1.679418556210977e+18
147.16481024;49.0;1.6794185572190052e+18
148.172915968;48.0;1.679418558227111e+18
149.180705024;49.0;1.6794185592349e+18
150.18862592;49.0;1.6794185602428209e+18
151.196621824;49.0;1.6794185612508168e+18
152.204742144;49.0;1.679418562258937e+18
153.210176256;49.0;1.6794185632643712e+18
154.21667712;48.0;1.679418564270872e+18
155.224507136;49.0;1.679418565278702e+18
156.232589056;48.0;1.679418566286784e+18
157.240940544;48.0;1.6794185672951355e+18
158.248904192;48.0;1.6794185683030991e+18
159.256691968;48.0;1.679418569310887e+18
160.264896512;48.0;1.6794185703190915e+18
161.272978432;49.0;1.6794185713271734e+18
162.280781568;47.0;1.6794185723349765e+18
163.2865856;48.0;1.6794185733407805e+18
164.293667072;48.0;1.679418574347862e+18
165.301042176;49.0;1.679418575355237e+18
166.308781056;48.0;1.679418576362976e+18
167.31667584;48.0;1.6794185773708708e+18
168.3247104;50.0;1.6794185783789053e+18
169.332279552;49.0;1.6794185793864745e+18
170.337845504;48.0;1.6794185803920404e+18
171.345577472;49.0;1.6794185813997724e+18
172.353164544;49.0;1.6794185824073595e+18
173.360775168;49.0;1.67941858341497e+18
174.368476416;48.0;1.6794185844226714e+18
175.37616128;49.0;1.6794185854303562e+18
176.384655616;48.0;1.6794185864388506e+18
177.392864512;49.0;1.6794185874470595e+18
178.401051904;47.0;1.6794185884552468e+18
179.407559936;49.0;1.679418589461755e+18
180.4167168;48.0;1.6794185904709117e+18
181.424849408;47.0;1.6794185914790444e+18
182.432516608;44.0;1.6794185924867116e+18
183.44056832;46.0;1.6794185934947633e+18
184.448582912;47.0;1.6794185945027779e+18
185.456732928;47.0;1.679418595510928e+18
186.464865536;47.0;1.6794185965190605e+18
187.473174016;47.0;1.679418597527369e+18
188.481338624;47.0;1.6794185985355336e+18
189.48948096;47.0;1.679418599543676e+18
190.497343744;47.0;1.6794186005515387e+18
191.505332736;47.0;1.6794186015595277e+18
192.512458496;47.0;1.6794186025666534e+18
193.520512768;47.0;1.6794186035747077e+18
194.528058624;47.0;1.6794186045822536e+18
195.536310528;47.0;1.6794186055905055e+18
196.54448512;47.0;1.67941860659868e+18
197.5526912;48.0;1.6794186076068861e+18
198.558497792;47.0;1.6794186086126927e+18
199.565512704;51.0;1.6794186096197076e+18
200.573425664;49.0;1.6794186106276206e+18
201.580721664;49.0;1.6794186116349166e+18
202.588573696;48.0;1.6794186126427686e+18
203.596372992;49.0;1.679418613650568e+18
204.604722176;49.0;1.679418614658917e+18
205.612478208;49.0;1.6794186156666732e+18
206.620674816;52.0;1.6794186166748698e+18
207.628430336;49.0;1.6794186176826253e+18
208.636566784;49.0;1.6794186186907617e+18
209.644448;48.0;1.679418619698643e+18
210.651183104;48.0;1.679418620705378e+18
211.658015744;48.0;1.6794186217122107e+18
212.6651392;47.0;1.6794186227193341e+18
213.672796416;48.0;1.6794186237269914e+18
214.680788224;48.0;1.6794186247349832e+18
215.688667392;48.0;1.6794186257428623e+18
216.694132992;48.0;1.679418626748328e+18
217.701530368;48.0;1.6794186277557253e+18
218.709204736;48.0;1.6794186287633997e+18
219.716891392;49.0;1.6794186297710863e+18
220.724861952;50.0;1.679418630779057e+18
221.73273856;50.0;1.6794186317869335e+18
222.740663296;49.0;1.6794186327948582e+18
223.745876736;50.0;1.6794186338000717e+18
224.753505536;50.0;1.6794186348077005e+18
225.761298688;50.0;1.6794186358154936e+18
226.769522944;49.0;1.679418636823718e+18
227.777338112;51.0;1.679418637831533e+18
228.785163008;48.0;1.679418638839358e+18
229.792930048;46.0;1.679418639847125e+18
230.80091392;47.0;1.6794186408551089e+18
231.808656384;48.0;1.6794186418628513e+18
232.816580608;47.0;1.6794186428707756e+18
233.824296192;48.0;1.6794186438784911e+18
234.832339712;49.0;1.6794186448865347e+18
235.840159488;49.0;1.6794186458943544e+18
236.848540416;48.0;1.6794186469027354e+18
237.856447232;49.0;1.6794186479106422e+18
238.864519424;48.0;1.6794186489187144e+18
239.872425984;48.0;1.679418649926621e+18
240.880856832;49.0;1.6794186509350518e+18
241.888721664;49.0;1.6794186519429166e+18
242.896748288;48.0;1.6794186529509432e+18
243.904728832;48.0;1.6794186539589238e+18
244.912907776;51.0;1.6794186549671027e+18
245.920731392;49.0;1.6794186559749263e+18
246.928634112;48.0;1.679418656982829e+18
247.936743936;48.0;1.679418657990939e+18
248.944780544;48.0;1.6794186589989755e+18
249.952789504;48.0;1.6794186600069844e+18
250.960593152;49.0;1.679418661014788e+18
251.968716288;49.0;1.6794186620229112e+18
252.976623616;48.0;1.6794186630308186e+18
253.98465664;49.0;1.6794186640388516e+18
254.992684544;48.0;1.6794186650468795e+18
256.0007488;49.0;1.6794186660549437e+18
257.008900864;49.0;1.6794186670630958e+18
258.01663488;49.0;1.6794186680708298e+18
259.02472576;49.0;1.6794186690789207e+18
260.032314368;48.0;1.6794186700865093e+18
261.040744448;49.0;1.6794186710949394e+18
262.04851968;49.0;1.6794186721027146e+18
263.056768256;48.0;1.6794186731109632e+18
264.06470528;49.0;1.6794186741189002e+18
265.072505344;49.0;1.6794186751267003e+18
266.080653824;49.0;1.6794186761348488e+18
267.08864128;48.0;1.6794186771428362e+18
268.096775936;48.0;1.679418678150971e+18
269.104757248;49.0;1.6794186791589522e+18
270.112575488;49.0;1.6794186801667704e+18
271.120766208;47.0;1.6794186811749612e+18
272.128592128;48.0;1.679418682182787e+18
273.13677056;48.0;1.6794186831909655e+18
274.144573184;49.0;1.679418684198768e+18
275.152502272;50.0;1.6794186852066972e+18
276.160472832;50.0;1.6794186862146678e+18
277.168231424;50.0;1.6794186872224264e+18
278.176550144;50.0;1.679418688230745e+18
279.184743424;50.0;1.6794186892389384e+18
280.19246976;50.0;1.6794186902466647e+18
281.200574464;50.0;1.6794186912547694e+18
282.208465408;49.0;1.6794186922626604e+18
283.216303872;50.0;1.6794186932704988e+18
284.220818688;48.0;1.6794186942750136e+18
285.228854784;48.0;1.6794186952830497e+18
286.236726016;48.0;1.679418696290921e+18
287.244467968;49.0;1.679418697298663e+18
288.251046656;49.0;1.6794186983052416e+18
289.257406464;49.0;1.6794186993116014e+18
290.264285696;49.0;1.6794187003184806e+18
291.272014336;49.0;1.6794187013262093e+18
292.280175872;49.0;1.6794187023343708e+18
293.288576;49.0;1.679418703342771e+18
294.296745472;48.0;1.6794187043509404e+18
295.30490496;49.0;1.6794187053591e+18
296.3128192;49.0;1.6794187063670141e+18
297.318583808;49.0;1.6794187073727788e+18
298.325646336;48.0;1.6794187083798413e+18
299.333545984;49.0;1.679418709387741e+18
300.341509632;49.0;1.6794187103957046e+18
301.349571328;49.0;1.6794187114037663e+18
302.357450752;49.0;1.6794187124116457e+18
303.365135104;48.0;1.67941871341933e+18
304.372573952;49.0;1.679418714426769e+18
305.380634368;49.0;1.6794187154348293e+18
306.388736768;48.0;1.6794187164429317e+18
307.39684992;49.0;1.6794187174510449e+18
308.404840704;49.0;1.6794187184590356e+18
309.41288448;48.0;1.6794187194670794e+18
310.420790528;49.0;1.6794187204749855e+18
311.428736;49.0;1.679418721482931e+18
312.43683584;49.0;1.6794187224910308e+18
313.444691456;49.0;1.6794187234988864e+18
314.452724224;49.0;1.6794187245069192e+18
315.460500736;50.0;1.6794187255146957e+18
316.468736256;50.0;1.6794187265229312e+18
317.476550656;51.0;1.6794187275307456e+18
318.485283072;53.0;1.679418728539478e+18
319.492442368;50.0;1.6794187295466373e+18
320.500584448;50.0;1.6794187305547794e+18
321.5086976;50.0;1.6794187315628925e+18
322.516595456;50.0;1.6794187325707904e+18
323.52475008;49.0;1.679418733578945e+18
324.53237504;49.0;1.67941873458657e+18
325.540441856;50.0;1.6794187355946368e+18
326.548922368;50.0;1.6794187366031173e+18
327.557842688;51.0;1.6794187376120376e+18
328.564749312;50.0;1.6794187386189443e+18
329.57206656;49.0;1.6794187396262615e+18
330.580867328;49.0;1.6794187406350623e+18
331.588075776;50.0;1.6794187416422707e+18
332.606797568;54.0;1.6794187426609925e+18
333.637860608;51.0;1.6794187436920556e+18
334.644812544;52.0;1.6794187446990075e+18
335.652826112;53.0;1.679418745707021e+18
336.660783872;55.0;1.6794187467149788e+18
337.668431104;53.0;1.679418747722626e+18
338.6738688;53.0;1.6794187487280637e+18
339.68147456;51.0;1.6794187497356695e+18
340.688738304;50.0;1.6794187507429332e+18
341.69653248;49.0;1.6794187517507274e+18
342.70482944;49.0;1.6794187527590244e+18
343.712947968;49.0;1.679418753767143e+18
344.720699136;49.0;1.679418754774894e+18
345.728605184;50.0;1.6794187557828001e+18
346.736084736;48.0;1.6794187567902797e+18
347.744288512;48.0;1.6794187577984835e+18
348.752353536;49.0;1.6794187588065485e+18
349.75986944;48.0;1.6794187598140644e+18
350.768562432;48.0;1.6794187608227574e+18
351.776806656;48.0;1.6794187618310016e+18
352.784745984;48.0;1.679418762838941e+18
353.792482304;47.0;1.6794187638466772e+18
354.800748288;50.0;1.6794187648549432e+18
355.808670464;49.0;1.6794187658628654e+18
356.816628992;49.0;1.679418766870824e+18
357.824942848;49.0;1.6794187678791378e+18
358.832475136;49.0;1.67941876888667e+18
359.839858176;48.0;1.679418769894053e+18
360.844706048;48.0;1.679418770898901e+18
361.85220736;48.0;1.6794187719064023e+18
362.860004864;48.0;1.6794187729141998e+18
363.868334848;45.0;1.6794187739225298e+18
364.876612608;45.0;1.6794187749308076e+18
365.884728064;45.0;1.679418775938923e+18
366.892719616;45.0;1.6794187769469146e+18
367.900260608;47.0;1.6794187779544556e+18
368.90630272;46.0;1.6794187789604977e+18
369.913543168;45.0;1.679418779967738e+18
370.92131456;45.0;1.6794187809755095e+18
371.929338112;46.0;1.679418781983533e+18
372.937357056;45.0;1.679418782991552e+18
373.94482176;46.0;1.6794187839990167e+18
374.9498624;47.0;1.6794187850040573e+18
375.957453312;47.0;1.6794187860116483e+18
376.965270272;45.0;1.6794187870194652e+18
377.973444608;46.0;1.6794187880276396e+18
378.981168128;46.0;1.679418789035363e+18
379.9885824;46.0;1.6794187900427773e+18
380.996328192;46.0;1.6794187910505231e+18
382.004227328;48.0;1.6794187920584223e+18
383.012671232;46.0;1.6794187930668662e+18
384.020501248;45.0;1.6794187940746962e+18
385.028155136;47.0;1.67941879508235e+18
386.033554176;45.0;1.679418796087749e+18
387.041452032;47.0;1.679418797095647e+18
388.049312768;43.0;1.6794187981035077e+18
389.05758976;42.0;1.6794187991117847e+18
390.063564544;42.0;1.6794188001177595e+18
391.073792;42.0;1.679418801127987e+18
392.081862656;45.0;1.6794188021360576e+18
393.089505792;46.0;1.6794188031437007e+18
394.100022784;46.0;1.6794188041542177e+18
395.108814336;47.0;1.6794188051630093e+18
396.116227584;47.0;1.6794188061704225e+18
397.124307456;47.0;1.6794188071785024e+18
398.132129024;46.0;1.679418808186324e+18
399.140346624;46.0;1.6794188091945416e+18
400.147994112;46.0;1.679418810202189e+18
401.153777408;47.0;1.6794188112079724e+18
402.16101888;47.0;1.6794188122152138e+18
403.168683008;47.0;1.679418813222878e+18
404.176612608;35.0;1.6794188142308076e+18
405.185530624;41.0;1.6794188152397256e+18
406.193326848;36.0;1.6794188162475218e+18
407.20228864;35.0;1.6794188172564836e+18
408.21033856;35.0;1.6794188182645335e+18
409.218948096;35.0;1.679418819273143e+18
410.226576384;35.0;1.6794188202807713e+18
411.234963456;34.0;1.6794188212891584e+18
412.24308864;35.0;1.6794188222972836e+18
413.251130112;34.0;1.679418823305325e+18
414.259212032;36.0;1.679418824313407e+18
415.269891584;34.0;1.6794188253240865e+18
416.278710016;34.0;1.679418826332905e+18
417.286933504;34.0;1.6794188273411284e+18
418.29524608;34.0;1.679418828349441e+18
419.305841152;35.0;1.679418829360036e+18
420.314898176;34.0;1.679418830369093e+18
421.323332352;34.0;1.6794188313775273e+18
422.333632768;33.0;1.6794188323878277e+18
423.342683648;33.0;1.6794188333968786e+18
424.351094016;33.0;1.679418834405289e+18
425.35945088;33.0;1.6794188354136458e+18
426.369919744;34.0;1.6794188364241147e+18
427.37831296;33.0;1.679418837432508e+18
428.387024128;33.0;1.679418838441219e+18
429.394801152;33.0;1.679418839448996e+18
430.403449088;33.0;1.679418840457644e+18
431.413695744;33.0;1.6794188414678907e+18
432.422047744;33.0;1.6794188424762427e+18
433.430817792;33.0;1.6794188434850127e+18
434.439309824;33.0;1.6794188444935048e+18
435.449399808;37.0;1.6794188455035948e+18
436.4587328;37.0;1.6794188465129277e+18
437.467150592;37.0;1.6794188475213455e+18
438.475230208;38.0;1.6794188485294252e+18
439.485324544;42.0;1.6794188495395195e+18
440.492933888;43.0;1.6794188505471288e+18
441.500974592;42.0;1.6794188515551695e+18
442.506107136;45.0;1.679418852560302e+18
443.513007616;44.0;1.6794188535672026e+18
444.520807936;45.0;1.679418854575003e+18
445.529069056;38.0;1.679418855583264e+18
446.538131456;39.0;1.6794188565923264e+18
447.546928128;39.0;1.679418857601123e+18
448.555091456;40.0;1.6794188586092864e+18
449.562952192;44.0;1.6794188596171471e+18
450.570311168;40.0;1.679418860624506e+18
451.577835008;44.0;1.67941886163203e+18
452.585008896;45.0;1.6794188626392038e+18
453.59233408;39.0;1.679418863646529e+18
454.601053696;44.0;1.6794188646552486e+18
455.608632576;44.0;1.6794188656628275e+18
456.6165504;44.0;1.6794188666707453e+18
457.624103424;44.0;1.6794188676782984e+18
458.632303872;45.0;1.6794188686864988e+18
459.64057472;45.0;1.6794188696947697e+18
460.648464384;45.0;1.6794188707026593e+18
461.656591872;44.0;1.6794188717107868e+18
462.664685312;43.0;1.6794188727188803e+18
463.672704256;43.0;1.6794188737268992e+18
464.680794112;44.0;1.679418874734989e+18
465.688864512;43.0;1.6794188757430595e+18
466.69689856;43.0;1.6794188767510935e+18
467.704981248;44.0;1.6794188777591762e+18
468.713147136;34.0;1.679418878767342e+18
469.72204288;34.0;1.6794188797762378e+18
470.730244864;33.0;1.6794188807844398e+18
471.737928448;33.0;1.6794188817921234e+18
472.745840128;34.0;1.679418882800035e+18
473.754354944;33.0;1.67941888380855e+18
474.762056448;33.0;1.6794188848162514e+18
475.76994688;33.0;1.6794188858241418e+18
476.778097152;33.0;1.679418886832292e+18
477.7868736;33.0;1.6794188878410685e+18
478.795209216;33.0;1.6794188888494042e+18
479.805553664;33.0;1.6794188898597486e+18
480.814476032;33.0;1.679418890868671e+18
481.823096832;32.0;1.6794188918772918e+18
482.831368704;33.0;1.6794188928855636e+18
483.841788416;32.0;1.6794188938959834e+18
484.85009664;35.0;1.6794188949042916e+18
485.858544384;32.0;1.6794188959127393e+18
486.867004672;32.0;1.6794188969211996e+18
487.87695232;32.0;1.6794188979311473e+18
488.886080768;32.0;1.6794188989402757e+18
489.89514752;32.0;1.6794188999493425e+18
490.9029504;32.0;1.6794189009571453e+18
491.910647296;36.0;1.6794189019648422e+18
492.918051328;36.0;1.6794189029722463e+18
493.926860288;36.0;1.6794189039810552e+18
494.934816256;40.0;1.6794189049890112e+18
495.942025728;41.0;1.6794189059962207e+18
496.949333504;42.0;1.6794189070035284e+18
497.956931328;42.0;1.6794189080111263e+18
498.964635648;43.0;1.6794189090188306e+18
499.972475648;43.0;1.6794189100266706e+18
500.980322304;42.0;1.6794189110345172e+18
501.985838336;44.0;1.6794189120400333e+18
502.993364736;45.0;1.6794189130475597e+18
504.00116736;43.0;1.6794189140553623e+18
505.009173248;43.0;1.6794189150633682e+18
506.017044992;43.0;1.67941891607124e+18
507.022971136;45.0;1.679418917077166e+18
508.030203136;44.0;1.679418918084398e+18
509.03769984;44.0;1.6794189190918948e+18
510.045581056;44.0;1.679418920099776e+18
511.053472768;46.0;1.6794189211076677e+18
512.061241344;46.0;1.6794189221154363e+18
513.068841728;47.0;1.6794189231230367e+18
514.076709632;46.0;1.6794189241309046e+18
515.084273664;46.0;1.6794189251384686e+18
516.09016448;48.0;1.6794189261443594e+18
517.097404928;45.0;1.6794189271515999e+18
518.104558592;48.0;1.6794189281587535e+18
519.109851392;49.0;1.6794189291640463e+18
520.117681408;48.0;1.6794189301718764e+18
521.125126912;46.0;1.6794189311793219e+18
522.13326336;47.0;1.6794189321874583e+18
